Woche,region_1_Flu,region_2_Flu,region_3_Flu,region_4_Flu,region_5_Flu,region_6_Flu,region_1_Grippe,region_2_Grippe,region_3_Grippe,region_4_Grippe,region_5_Grippe,region_6_Grippe,region_1_Influenza,region_2_Influenza,region_3_Influenza,region_4_Influenza,region_5_Influenza,region_6_Influenza,region_1_influenza,region_2_influenza,region_3_influenza,region_4_influenza,region_5_influenza,region_6_influenza,region_1_Flu_trend,region_1_Flu_seasonal,region_1_Flu_resid,region_2_Flu_trend,region_2_Flu_seasonal,region_2_Flu_resid,region_3_Flu_trend,region_3_Flu_seasonal,region_3_Flu_resid,region_4_Flu_trend,region_4_Flu_seasonal,region_4_Flu_resid,region_5_Flu_trend,region_5_Flu_seasonal,region_5_Flu_resid,region_6_Flu_trend,region_6_Flu_seasonal,region_6_Flu_resid,region_1_Grippe_trend,region_1_Grippe_seasonal,region_1_Grippe_resid,region_2_Grippe_trend,region_2_Grippe_seasonal,region_2_Grippe_resid,region_3_Grippe_trend,region_3_Grippe_seasonal,region_3_Grippe_resid,region_4_Grippe_trend,region_4_Grippe_seasonal,region_4_Grippe_resid,region_5_Grippe_trend,region_5_Grippe_seasonal,region_5_Grippe_resid,region_6_Grippe_trend,region_6_Grippe_seasonal,region_6_Grippe_resid,region_1_Influenza_trend,region_1_Influenza_seasonal,region_1_Influenza_resid,region_2_Influenza_trend,region_2_Influenza_seasonal,region_2_Influenza_resid,region_3_Influenza_trend,region_3_Influenza_seasonal,region_3_Influenza_resid,region_4_Influenza_trend,region_4_Influenza_seasonal,region_4_Influenza_resid,region_5_Influenza_trend,region_5_Influenza_seasonal,region_5_Influenza_resid,region_6_Influenza_trend,region_6_Influenza_seasonal,region_6_Influenza_resid,region_1_influenza_trend,region_1_influenza_seasonal,region_1_influenza_resid,region_2_influenza_trend,region_2_influenza_seasonal,region_2_influenza_resid,region_3_influenza_trend,region_3_influenza_seasonal,region_3_influenza_resid,region_4_influenza_trend,region_4_influenza_seasonal,region_4_influenza_resid,region_5_influenza_trend,region_5_influenza_seasonal,region_5_influenza_resid,region_6_influenza_trend,region_6_influenza_seasonal,region_6_influenza_resid
2013-01-06,6.69416339305012,14.462026452089987,6.691684531875044,11.474814222336583,13.842240092372343,0.0,13.364971480543822,16.759351669011355,14.127984422386685,8.492357944615511,10.770732274524468,0.0,12.730951427521799,20.036521132632316,15.187189716810463,6.18693302090384,12.099771605187222,25.77560251079086,0.0,10.41265904550479,34.504372494674996,0.0,12.612906093127398,14.963810981520334,10.057294056731806,-2.182889171057856,-1.1802414926238285,8.126553335165493,7.78793171506543,-1.4524585981409368,12.295822577495962,-6.448651931873793,0.8445138862528765,7.365502991216582,3.4874413620299602,0.621869869090041,11.106079606253108,1.1998191802866751,1.5363413058325612,3.421118598386746,15.926737915373508,-19.347856513760252,7.291899426685987,5.565259795909203,0.5078122579486326,8.200866761450204,6.239298256301151,2.319186651260001,8.516688058940035,4.964157383896371,0.6471389795502791,8.18582803798048,-1.330853434352507,1.6373833409875385,7.718262646754114,2.2975368011441857,0.7549328266261686,4.693278433201711,-6.278306051685755,1.5850276184840437,7.7093117687408,4.986369261766729,0.03527039701426915,6.933882359244515,8.194787780794313,4.907850992593489,8.970922060667267,4.623304258252851,1.5929633978903457,7.198752212296344,-1.6294899433676575,0.6176707519751536,6.319417096959825,5.595743268773789,0.18461123945360836,6.304747218717301,19.42947956916406,0.04137572290950153,5.185050666805358,-4.918593653907652,-0.26645701289770596,3.9997724457633357,3.251157716654527,3.161728883086928,9.587494008997586,26.170284029619978,-1.2534055439425682,11.146254879779287,-11.40045579952972,0.25420091975043313,5.368384738646084,6.090022268863811,1.1544990856175037,7.174241024620594,1.9474447349663282,5.842125221933411
2013-01-13,15.731896036065846,11.569621161671988,1.658656782881531,8.865876767489302,12.785249018379522,0.0,8.49509054963981,16.599800198225935,15.35632520478528,10.143649767179637,13.010252895900246,17.666044616639876,16.742542773183914,21.1217871814902,18.90590241851526,33.82444980387596,11.622721149901015,26.53501860530425,0.0,10.41265904550479,0.9288477984136573,5.798122520581354,8.139840031207441,24.011696691276814,10.00659023071977,2.868328215209941,2.856977590136136,8.05864405811716,1.9367218365335772,1.5742552670212504,12.185767392858093,-3.8401342787369956,-6.686976331239566,7.304339406217866,0.32960885430914905,1.231928506962288,11.022035299794391,1.055971027370277,0.7072426912148551,3.4109878805855307,16.065308874083247,-19.476296754668777,7.251620840211497,0.4354007340575653,0.8080689753707491,8.16326128409313,8.604268881229101,-0.16772996709629595,8.4689390058605,5.866554582593548,1.0208316163312308,8.187322125604352,-0.7676713545282332,2.723998996103518,7.7021546710042035,4.621903835500334,0.6861943893957072,4.715846495953595,10.87702565784621,2.0731724628400725,7.682511800050638,9.084646769552432,-0.024615796419156233,6.913716317152951,-2.0671544391935788,16.275225303530828,8.915079534692499,8.150934567698275,1.8398883161244868,7.154706918869271,5.43007997005448,21.239662914952206,6.304194725014591,5.678093294302725,-0.35956686941630167,6.315827691332501,19.776595533096156,0.44259538087559136,5.263323098057688,-3.071683769049787,-2.191639329007901,4.043360659826331,-1.8842737237545224,8.253572109432984,9.527081182360758,-8.585555485680755,-0.012677898266344911,11.047961786708033,-6.298459239361692,1.048619973235013,5.3543394787725065,1.8413115561785898,0.9441889962563454,7.1204593542868935,14.22497260466111,2.666264732328811
2013-01-20,12.886953101819305,17.35443174250798,44.946408248228735,15.60362093123941,10.987743767315495,22.220957725913422,13.06678265211477,19.34957868749404,22.419204428131465,24.879409864069867,17.500727473210155,0.0,18.003596171620302,20.34140010979453,10.332637729874035,14.104963561050422,12.514618181168077,24.209276776683772,11.763677974677423,8.67721587125399,19.766569745319135,0.0,4.12040391274331,12.17984614774911,9.956011155579084,2.3853239133416912,0.5456180328985294,7.990861183349338,10.876697178016146,-1.5131266188575037,12.075641013925814,-1.3633254712369143,34.23409270553984,7.2433041285068684,-4.322482873651333,12.682799676383876,10.938224449124045,-1.9115216479016255,1.9610409660930763,3.400866191443119,42.38622144383515,-23.566129909364843,7.211553890813834,4.643270103316503,1.2119586579844324,8.125854634024089,10.993301698529159,0.230422354940794,8.421432366539145,12.843034918017716,1.1547371435746037,8.189099774953608,8.79960045478883,7.890709634327429,7.686223714417405,10.129091121671664,-0.314587362878914,4.738318236074901,-1.4784942824649339,-3.259823953609968,7.6557759456769094,9.784405409629354,0.5634148163140384,6.8938422791099585,12.550306201391063,0.8972516292935095,8.859505516260727,0.8542806671067189,0.6188515465065887,7.111001639909291,5.939677466541149,1.0542844545999825,6.289106562328745,4.74812652103046,1.477385097808872,6.326814953390016,17.33613441787066,0.5463274054230958,5.341549338187279,-0.05671400380149244,6.478842640291636,4.0871333301141055,5.221621894658333,-0.6315393535184484,9.466993614498133,9.103235432786638,1.1963406980343638,10.949854860965097,-10.165149067112152,-0.7847057938529449,5.340404448699268,-2.640530980705968,1.4205304447500096,7.0671324233128185,4.243696898008944,0.8690168264273481
2013-01-27,20.251144896572498,40.35452270577471,11.245645456838211,10.07047717223232,17.757262781530663,0.0,11.77777588571199,26.72403285024516,19.783022203835575,15.56932289846177,17.745786316560903,11.356742967839919,16.34209589702965,28.171743564955953,31.87788036693378,21.45857569276239,15.18362990300873,27.596491576957224,0.0,10.41265904550479,1.59231051156627,0.0,18.45636493473613,19.13975823217717,9.905558216389885,10.212838331390126,0.13274834879248765,7.923211409180278,32.448581515842186,-0.017270219247751406,11.965450790343487,-1.2073374062687754,0.48753207276349997,7.182396469329128,1.08883756336233,1.7992431395408621,10.85465111545929,5.33454222531301,1.5680694407583626,3.3907539200603174,-3.383562652667776,-0.0071912673925416115,7.171703023061275,3.722246072299637,0.8838267903510779,8.088649611352162,19.50968684939941,-0.8743036105064146,8.37417278230516,-0.21589130663052253,11.624740728160935,8.191157247949581,8.59861036865862,-1.2204447181464317,7.670471996739437,8.39135302898311,1.683961290838356,4.760683962928878,6.848459055368397,-0.25240005045735625,7.629106999264292,8.603016658204282,0.10997223956107671,6.874264627027389,21.04763715354808,0.2498417843804832,8.804202659649707,22.65783526937444,0.4158424379096317,7.067646017805401,15.277276109126369,-0.8863464341693783,6.274157223738326,8.940824730587101,-0.031352051316696716,6.337702613378607,19.530343768896014,1.7284451946826032,5.419728941443558,-4.839964908272301,-0.5797640331712568,4.131074908008589,5.30967362747071,0.9719105100254914,9.407245474486741,-8.218794675301446,0.4038597123809744,10.851939743181035,-9.505087877442161,-1.3468518657388735,5.326576895575604,6.183503779254194,6.9462842599063315,7.014258031149355,10.489497466067284,1.6360027349605293
2013-02-03,21.587723242676173,0.0,25.974516454232035,1.7887961937083239,11.762324715119497,0.0,26.65387618173964,21.604949817932972,27.656684986500174,10.61544743076939,18.248939831784256,0.0,21.866271235980072,23.66192920698287,14.706596591746989,27.96604603571375,24.559311430850457,26.10568006213503,0.0,0.0,15.79142383045243,1.926933925187266,3.090302934557483,12.527841751970511,9.855231086234895,10.15314649343846,1.5793456630028189,7.8557032020703295,-8.35532652445923,0.49962332238890017,11.85520598035436,12.328799553973028,1.7905109199046478,7.121614647930498,-4.387752150868645,-0.9450663033535296,10.77131622396385,1.9947365201266287,-1.0037280289709827,3.3806514770379548,-3.356850820756726,-0.02380065628122896,7.132070732019243,18.344595284365806,1.1772101653545919,8.051649222257645,13.733441790613112,-0.18014119493778402,8.327163062381134,19.139360911627,0.1901610124920392,8.193484812068613,2.978549077374132,-0.5565864586733555,7.654901500238553,10.118425233515154,0.4756130980305482,4.782937333515389,-2.417331334534881,-2.365605998980508,7.602507095352283,14.0963107422315,0.16745339839628937,6.854986571020657,16.04024784312912,0.7666947928330927,8.749172241456352,5.685310594388655,0.27211375590198195,7.024648816626184,21.711091932487303,-0.7696947133997378,6.25934987225475,18.092779471209685,0.2071820873860224,6.348482347115806,-3.125308531297074,22.882506246316296,5.497854238979558,-3.852287050262229,-1.645567188717329,4.175167979521197,-2.762748158786495,-1.4124198207347018,9.34784938992153,6.999412575716694,-0.5558381351857928,10.754223596109197,-8.331659265543363,-0.4956304053785683,5.312850929945008,0.20825233156676684,-2.430800326954292,6.961831204535099,3.9288933585823376,1.6371171888530744
2013-02-10,13.630060038040911,0.0,0.774039832011381,10.528228661393547,13.842240092372343,0.0,23.30699806349025,24.88475090452789,9.201165998579997,44.87691377456427,22.27756500002984,0.0,28.864420465732557,22.40327174918221,12.153025739941931,17.855326393475515,17.329835342291318,15.902621703918879,3.30222104510922,21.71407392599521,6.776788902160392,24.114102805698362,19.15018241626553,10.787863730863496,9.805028578534298,6.423121049936999,-2.5980895904303853,7.788345648377452,-8.614645975007885,0.8263003266304336,11.744914707692596,-9.397967192055724,-1.5729076836254912,7.060954710434121,2.8866154965944553,0.5806584543649702,10.688218478857758,3.3019196187534514,-0.14789800523886676,3.370559319477321,-3.3615406298779704,-0.009018689599350704,7.092657738781479,16.235696875789493,-0.021356551080720543,8.014857789389488,17.36396125783814,-0.49406814269973864,8.28040570678258,-0.20392485723461978,1.1246851490320378,8.196073225504904,17.040657975369342,19.640182573690026,7.639512197800858,14.349167501015296,0.28888530121368383,4.805074007235495,-6.4258082507517065,1.6207342435162113,7.575978096892441,21.072176987436816,0.21626538140330087,6.83601055589537,14.279232714722554,1.2880284785642866,8.694414830191082,2.4617335585346987,0.9968773512161508,6.982020258798899,9.336587297230086,1.5367188374465304,6.244687326173662,10.969307841974173,0.11584017414348313,6.3591427767954,9.459774358970662,0.08370456815281635,5.575916705501075,1.6612946699301114,-3.934990330321966,4.219393892677965,16.110132960657324,1.3845470726599194,9.288817431647173,-1.5257592307342678,-0.9862692987525126,10.656716269441342,16.243665921536213,-2.786279385279192,5.299217707424173,14.466823148832024,-0.6158584399906673,6.909843706633147,0.6708127691712854,3.207207255059064
2013-02-17,10.711273491278256,0.0,0.0,6.812023180069213,10.987743767315495,0.0,18.670599731311537,14.16912465052867,13.599582390262755,22.951962402050775,21.073938616905465,21.329550246133408,21.098503410244344,16.764326060107525,26.14042329046258,20.308021229015182,13.375793433505489,21.113765364200955,6.777166179949245,0.0,38.10777251742292,19.130278015102643,9.181240223291008,10.787863730863496,9.754948197250162,0.6925104770911423,0.26381481693695186,7.721147125165605,-8.0220926517973,0.30094552663169427,11.634583087764076,8.93786285328196,-20.572445941046034,7.000413178180963,0.5700688748460767,-0.758458872957827,10.605357669535358,1.6517265293851924,-1.2693404316050554,3.360477982209836,-3.3498628356692723,-0.010615146540563725,7.053463108663978,11.68249511773494,-0.06535849508738067,7.978280500179869,7.082342849516173,-0.8914986991673723,8.233902723302156,6.038545302941665,-0.6728656359810659,8.198914338858428,11.61133155846983,3.141716504722517,7.6243028270691875,13.529190488635724,-0.07955469879944577,4.827092145151846,19.260491788143078,-2.7580336871615154,7.549521655107448,14.098263531317283,-0.5492817761803863,6.817337553130741,9.935500688331585,0.011487818645198544,8.639930305406153,17.51174383318259,-0.011250848126163504,6.939771743052191,11.353103570078181,2.01514591588481,6.230172196527671,6.245144231321246,0.9004770056565716,6.369671583710464,14.730941895823216,0.013151884667274238,5.653911468322617,2.729036630607381,-1.6057819189807532,4.263734588668893,-0.17890454627905647,-4.084830042389836,9.230162851684847,24.50820658026635,4.369403085471726,10.559430006208506,5.069214157645835,3.501633851248302,5.285670591259471,2.04435817256136,1.8512114594701767,6.85828329311529,4.515230323503095,-0.58564988575489
2013-02-24,5.689467723180927,14.462026452089987,22.662101321832566,19.557098807295482,18.9223021813378,0.0,18.074015137399584,13.44126180366197,10.732236327501766,23.370077087701226,13.3479563697868,0.0,17.717580859713724,14.695596742126133,8.32718998989094,13.506625010202592,11.433788200815203,11.254177840520178,11.860040814911182,1.610431233943153,0.0,20.00057552941745,12.32918787760585,0.0,9.704990116596084,-4.4775699746542985,0.46204758123914225,7.654114855264687,9.393330541557127,-2.5854189447318277,11.524219137178207,6.7177291835627635,4.420153001091595,6.939986270645617,3.364899710857943,9.25221282579192,10.52273474825075,7.0693188602235635,1.3302485728634839,3.350408053215715,21.24734458151893,-24.597752634734647,7.014485655444181,11.025746573229812,0.0337829087255912,7.9419237000752885,3.8800238031630374,1.6193143004236434,8.187654881293195,1.9629979552554595,0.5815834909531112,8.201999047860578,15.299116191894365,-0.13103815205371738,7.609271575099708,4.884251381574535,0.8544334131125559,4.848989346133584,-5.192678101477124,0.3436887553435408,7.523139369271836,10.69771711429747,-0.5032756238555818,6.798966599868232,9.103642992153256,-1.2070128498953547,8.585717289358096,-0.7059436149106553,0.44741631544349936,6.897912480176509,4.556433982306743,2.0522785477193404,6.21580667943741,5.558003688829704,-0.3400221674519113,6.380056062654288,6.067961842206047,-1.193840064340156,5.731839943953998,3.1672415223431756,2.960959348614008,4.308171265595605,-0.6184416012446332,-2.0792984304078184,9.17189932735516,-7.526218574436842,-1.6456807529183175,10.462380098513703,6.101075662456735,3.437119768447012,5.2722038060989,8.375725794024289,-1.3187417225173386,6.807133073610618,-5.248273395466696,-1.5588596781439223
2013-03-03,8.367704241312651,4.559955524458994,10.424363358687044,9.974111363425465,6.867339854572183,0.0,13.449520761913831,18.25884513090063,20.247768103237146,6.133369626666758,13.086336594256096,0.0,12.421550086330164,15.574544431958142,17.257805878964394,13.636848225567324,9.699181805349415,5.895045535510569,0.0,0.0,30.162815060973216,32.501616825071714,2.060201956371655,46.79150548023284,9.655154885778453,-2.528526629815077,1.2410759853492745,7.58725631399059,-3.673927723595149,0.6466269340635531,11.413830395368947,-1.4895080366114217,0.500040999929519,6.879670781692162,1.3086557795353708,1.7857848021979317,10.44035217092044,-2.6016601439073903,-0.9713521724408665,3.3403501610881023,-3.345145127067163,0.004794965979060706,6.975724329733365,6.7489305932112975,-0.2751341610308309,7.905794724710453,8.653801830216342,1.6992485759738374,8.141663390114795,11.719720265553882,0.386384447568469,8.205314130800241,-3.169866207063307,1.0979217029298223,7.594416318388627,4.341014259900925,1.1509060159665436,4.870765883914317,-4.441418597611117,-0.4293472863032006,7.49683373139922,4.192397580660573,0.7323187742703725,6.780896761674119,8.49610810493871,0.29753956534531323,8.531774031122582,8.14490554146297,0.5811263063788417,6.856448103997371,4.768271822314498,2.0121282992554548,6.201591999821765,2.9828059512550493,0.5147838542726015,6.390283645135224,-0.8882029104356562,0.3929648008110016,5.809706101814464,-8.395979016455083,2.5862729146406194,4.352689841962608,-2.07675678525643,-2.2759330567061777,9.114036295932374,15.224502128356251,5.824276636684591,10.36557771397445,22.738749384394943,-0.6027102732976779,5.258809778766639,-2.296353574685562,-0.902254247709422,6.756376119685874,-6.54672267344831,46.581852033995276
2013-03-10,0.0,17.35443174250798,25.17629144584746,15.515284343106279,6.27247025358783,6.646826169114341,5.974433147516335,9.226406749181459,9.340591748317351,7.367463118193478,9.754236551854179,10.094882638079927,5.512320144992651,11.68359978101341,6.124299768741006,15.283671322571193,8.992691321535922,0.0,0.0,7.238024641998402,1.459617968935747,36.222520951661295,4.36389801926561,0.0,9.605442036821016,-6.236863636715074,-3.3685784001059416,7.520581853945973,6.916186054462505,2.9176638340995025,11.303419073357333,12.60038468003969,1.2724876924504382,6.819462272579627,8.511321300049788,0.18450077047686353,10.358211635832935,-3.397010869959287,-0.6887305122858187,3.33030494949867,3.127887163603265,0.18863405601240624,6.937178194296653,-0.7282028098773681,-0.23454223690294995,7.869898930162337,-0.3547674669042319,1.711275285923353,8.095928863517514,2.929001267551254,-1.6843383827514167,8.208844912865079,1.0393045259885831,-1.8806863206601836,7.579733497471053,1.8488348593449402,0.3256681950381859,4.892422573903446,5.142294891623307,0.06016517255317311,7.4706079436457715,-1.4551827052561548,-0.5031050933969663,6.763128700524659,3.6258661492409363,1.2946049312478145,8.478098089099559,-2.1028158534077876,-0.25098246695076476,6.815380465521873,4.811222672392818,3.6570681846565023,6.187529417523127,3.2434355554517214,-0.4382736514389265,6.400343117323614,-1.8794275540126415,-4.5209155633109726,5.887509632189902,-6.982401834799259,1.0948922026093575,4.397280545703758,-1.9262782538251437,4.767022350119788,9.05658251801492,-1.6142740023406454,-5.982690546738528,10.269029161740274,-2.3918342436064925,28.345326033527517,5.245482154330795,-0.6156001406522849,-0.2659839944128999,6.705997415012558,-6.619578696841382,-0.08641871817117597
